unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
42359,201,197,20.0014,0.7017,0.0,491.19,608.24,1494.73,1267.23,9.35,13.66,334.63,2324.39,8767.3,1.07,44.97,313.9,2388.5,8093.6,9.3061,0.03,368,2324,100.0,24.29,14.5856,4,2
42361,201,199,20.002,0.7,0.0,491.19,608.52,1495.41,1268.71,9.35,13.66,332.87,2324.32,8763.16,1.07,44.87,314.1,2388.51,8094.06,9.2874,0.03,367,2324,100.0,24.21,14.5812,4,2
42366,202,3,20.001,0.7012,0.0,491.19,607.25,1484.12,1255.98,9.35,13.65,334.27,2323.94,8721.94,1.08,44.27,315.45,2388.09,8063.9,9.2091,0.02,364,2324,100.0,24.53,14.6893,1,2
42381,202,18,20.0043,0.7019,0.0,491.19,607.68,1488.42,1246.6,9.35,13.65,334.88,2323.95,8722.49,1.08,44.17,315.27,2388.09,8055.83,9.2047,0.02,363,2324,100.0,24.33,14.8358,1,2
42396,202,33,20.0039,0.7,0.0,491.19,607.43,1479.98,1249.7,9.35,13.65,335.15,2323.97,8728.04,1.08,44.49,314.89,2388.04,8057.16,9.2198,0.02,364,2324,100.0,24.5,14.7786,1,2
42397,202,34,20.0017,0.7002,0.0,491.19,606.85,1482.5,1244.06,9.35,13.66,334.9,2323.96,8709.52,1.08,44.41,314.95,2388.12,8058.78,9.211,0.02,366,2324,100.0,24.65,14.6364,1,2
42398,202,35,19.9983,0.7,0.0,491.19,607.36,1487.25,1253.16,9.35,13.66,334.45,2323.91,8721.58,1.08,44.42,315.03,2388.07,8056.16,9.2184,0.02,365,2324,100.0,24.64,14.711,1,2
42419,202,56,20.0012,0.7003,0.0,491.19,607.05,1485.24,1250.95,9.35,13.66,334.86,2323.97,8719.02,1.08,44.33,314.92,2388.05,8057.34,9.1958,0.02,365,2324,100.0,24.46,14.6572,2,2
42422,202,59,20.0044,0.7006,0.0,491.19,607.04,1481.69,1255.36,9.35,13.66,334.39,2323.89,8715.88,1.08,44.35,315.37,2388.08,8059.33,9.2689,0.02,365,2324,100.0,24.31,14.7335,2,2
42444,202,81,20.0054,0.7001,0.0,491.19,607.05,1484.21,1249.78,9.35,13.66,333.64,2323.99,8723.21,1.08,44.38,315.24,2388.09,8055.77,9.2232,0.02,366,2324,100.0,24.59,14.6555,2,2
42448,202,85,20.005,0.7017,0.0,491.19,607.51,1481.56,1244.75,9.35,13.65,334.9,2323.96,8718.47,1.08,44.49,315.37,2388.09,8062.65,9.2286,0.02,366,2324,100.0,24.37,14.6952,2,2
42461,202,98,20.0061,0.7,0.0,491.19,608.05,1489.66,1256.29,9.35,13.66,334.74,2323.96,8722.42,1.08,44.3,314.46,2388.11,8060.41,9.2333,0.02,365,2324,100.0,24.65,14.6736,3,2
42464,202,101,20.0003,0.7,0.0,491.19,607.85,1490.8,1252.93,9.35,13.66,334.07,2324.02,8725.82,1.07,44.56,314.99,2388.1,8054.68,9.2079,0.02,364,2324,100.0,24.59,14.7317,3,2
42465,202,102,20.0055,0.7014,0.0,491.19,607.64,1489.33,1257.77,9.35,13.66,334.68,2323.97,8723.03,1.08,44.59,314.84,2388.05,8057.07,9.2088,0.02,367,2324,100.0,24.63,14.7092,3,2
42473,202,110,20.0018,0.7,0.0,491.19,607.22,1484.08,1247.22,9.35,13.65,334.2,2324.0,8721.14,1.08,44.59,315.03,2388.09,8059.49,9.2483,0.02,366,2324,100.0,24.51,14.6897,3,2
42481,202,118,20.0052,0.7,0.0,491.19,607.46,1488.62,1247.84,9.35,13.66,334.43,2323.91,8720.23,1.08,44.45,314.96,2388.09,8056.87,9.254,0.02,365,2324,100.0,24.68,14.6321,3,2
42482,202,119,19.9989,0.7006,0.0,491.19,607.48,1487.77,1248.98,9.35,13.66,334.34,2324.02,8722.05,1.08,44.32,315.18,2388.18,8055.24,9.2481,0.02,366,2324,100.0,24.39,14.6471,3,2
42493,202,130,19.999,0.7003,0.0,491.19,607.52,1485.5,1251.98,9.35,13.66,334.99,2323.96,8720.18,1.08,44.58,314.77,2388.13,8063.5,9.2316,0.02,365,2324,100.0,24.5,14.6633,3,2
42498,202,135,19.999,0.7,0.0,491.19,607.49,1487.08,1250.31,9.35,13.66,334.68,2324.01,8727.68,1.08,44.41,314.74,2388.14,8063.54,9.2459,0.02,366,2324,100.0,24.53,14.7023,3,2
42507,202,144,20.0014,0.7008,0.0,491.19,607.56,1482.94,1261.18,9.35,13.66,333.84,2324.04,8734.88,1.08,44.51,314.76,2388.12,8063.13,9.2232,0.02,367,2324,100.0,24.6,14.5235,3,2
42520,202,157,19.9989,0.7002,0.0,491.19,607.6,1482.09,1261.07,9.35,13.66,333.5,2324.04,8728.95,1.08,44.43,314.97,2388.13,8058.22,9.2439,0.02,365,2324,100.0,24.41,14.6188,3,2
42521,202,158,20.0045,0.7011,0.0,491.19,608.46,1487.16,1254.27,9.35,13.66,334.43,2324.02,8723.05,1.08,44.58,314.92,2388.21,8054.87,9.263,0.02,366,2324,100.0,24.32,14.7165,3,2
42527,202,164,20.0009,0.7,0.0,491.19,607.7,1489.8,1254.63,9.35,13.66,334.21,2324.05,8726.98,1.07,44.74,314.74,2388.2,8058.0,9.2775,0.03,365,2324,100.0,24.33,14.6232,3,2
42530,202,167,20.0048,0.7003,0.0,491.19,607.65,1490.36,1254.09,9.35,13.66,334.69,2324.05,8723.01,1.07,44.56,314.49,2388.17,8061.2,9.2306,0.02,366,2324,100.0,24.5,14.5561,3,2
42533,202,170,20.0036,0.7,0.0,491.19,607.85,1482.64,1255.47,9.35,13.66,333.95,2324.05,8713.63,1.08,44.63,315.07,2388.15,8053.6,9.3017,0.03,367,2324,100.0,24.25,14.6781,3,2
42539,202,176,20.0006,0.7003,0.0,491.19,607.88,1483.12,1260.59,9.35,13.66,334.43,2324.02,8726.77,1.08,44.8,314.47,2388.21,8060.96,9.2326,0.02,367,2324,100.0,24.5,14.6544,3,2
42540,202,177,20.002,0.7,0.0,491.19,607.24,1492.45,1258.34,9.35,13.66,334.2,2323.98,8726.56,1.07,44.59,314.0,2388.19,8056.42,9.2769,0.02,367,2324,100.0,24.4,14.596,3,2
42543,202,180,20.0075,0.7,0.0,491.19,607.22,1489.16,1258.18,9.35,13.66,333.77,2324.06,8723.27,1.08,44.65,314.41,2388.16,8069.36,9.2404,0.03,364,2324,100.0,24.4,14.6414,3,2
42573,202,210,20.002,0.7,0.0,491.19,608.62,1491.56,1270.83,9.35,13.66,333.74,2324.06,8724.81,1.08,44.82,313.66,2388.17,8058.46,9.2878,0.03,366,2324,100.0,24.29,14.4661,4,2
42579,202,216,19.9988,0.7,0.0,491.19,608.54,1489.89,1260.56,9.35,13.66,333.78,2324.06,8737.83,1.08,44.78,313.4,2388.2,8058.69,9.2584,0.03,367,2324,100.0,24.38,14.6411,4,2
42602,203,3,20.0035,0.7,0.0,491.19,607.97,1479.88,1248.52,9.35,13.66,334.97,2323.91,8720.55,1.08,44.32,314.71,2388.08,8055.73,9.2248,0.02,363,2324,100.0,24.48,14.694,1,2
42605,203,6,20.0035,0.7009,0.0,491.19,607.22,1480.25,1250.73,9.35,13.66,335.16,2324.02,8718.28,1.08,44.35,315.41,2387.98,8057.08,9.1553,0.02,366,2324,100.0,24.51,14.6756,1,2
42615,203,16,20.004,0.7,0.0,491.19,607.27,1484.85,1249.47,9.35,13.65,335.24,2323.92,8724.01,1.08,44.28,314.6,2388.04,8059.27,9.2109,0.02,365,2324,100.0,24.45,14.7984,1,2
42623,203,24,20.0064,0.7019,0.0,491.19,607.48,1483.03,1250.34,9.35,13.65,335.04,2323.87,8717.99,1.08,44.3,314.95,2388.02,8056.92,9.1944,0.02,365,2324,100.0,24.4,14.8001,1,2
42626,203,27,20.0019,0.7008,0.0,491.19,607.54,1487.17,1244.97,9.35,13.66,334.77,2324.0,8717.5,1.08,44.49,314.66,2388.13,8056.66,9.2236,0.02,366,2324,100.0,24.49,14.7206,2,2
42642,203,43,20.0012,0.7,0.0,491.19,607.89,1479.57,1247.42,9.35,13.65,334.94,2323.9,8712.31,1.08,44.31,314.83,2388.04,8053.69,9.2104,0.02,365,2324,100.0,24.46,14.7901,2,2
42644,203,45,20.0011,0.7,0.0,491.19,607.47,1485.44,1250.42,9.35,13.65,335.06,2323.93,8715.59,1.08,44.38,315.35,2388.01,8054.81,9.2044,0.02,364,2324,100.0,24.5,14.7534,2,2
42651,203,52,20.002,0.7,0.0,491.19,607.05,1477.8,1255.16,9.35,13.65,335.05,2323.92,8718.01,1.08,44.33,314.91,2388.03,8053.38,9.1974,0.02,363,2324,100.0,24.61,14.6872,2,2
42655,203,56,20.0022,0.7019,0.0,491.19,607.35,1481.44,1246.56,9.35,13.66,335.08,2323.95,8717.01,1.08,44.4,315.02,2388.03,8055.14,9.2077,0.02,365,2324,100.0,24.39,14.7044,2,2
42664,203,65,20.0037,0.7,0.0,491.19,607.72,1481.31,1245.22,9.35,13.66,335.52,2323.97,8712.39,1.08,44.52,315.03,2388.09,8060.87,9.2029,0.02,363,2324,100.0,24.73,14.7388,2,2
42671,203,72,20.0067,0.701,0.0,491.19,607.39,1483.16,1247.05,9.35,13.65,334.89,2323.91,8718.93,1.08,44.37,315.14,2388.08,8053.97,9.2142,0.02,365,2324,100.0,24.4,14.6697,2,2
42676,203,77,19.999,0.7007,0.0,491.19,607.38,1483.02,1248.82,9.35,13.66,334.89,2323.9,8710.92,1.08,44.3,315.12,2387.99,8056.73,9.2207,0.02,366,2324,100.0,24.28,14.6818,3,2
42684,203,85,20.0075,0.7,0.0,491.19,607.55,1476.22,1261.06,9.35,13.65,334.24,2323.9,8722.82,1.08,44.53,315.36,2388.03,8053.01,9.2189,0.02,365,2324,100.0,24.54,14.6929,3,2
42692,203,93,19.9982,0.7,0.0,491.19,607.18,1479.8,1258.12,9.35,13.66,335.14,2323.92,8714.79,1.08,44.48,314.79,2388.03,8052.41,9.2531,0.02,365,2324,100.0,24.37,14.7396,3,2
42694,203,95,20.0049,0.7,0.0,491.19,607.57,1484.96,1243.92,9.35,13.66,333.6,2323.91,8713.82,1.08,44.43,315.26,2388.07,8052.66,9.2417,0.02,365,2324,100.0,24.49,14.6395,3,2
42695,203,96,19.9999,0.7,0.0,491.19,607.43,1474.52,1250.62,9.35,13.65,335.03,2323.95,8713.24,1.08,44.49,314.91,2388.06,8052.77,9.1723,0.02,363,2324,100.0,24.5,14.7022,3,2
42727,203,128,20.0029,0.7,0.0,491.19,607.12,1485.57,1260.01,9.35,13.66,335.04,2323.92,8715.82,1.08,44.57,314.72,2388.02,8053.51,9.2277,0.02,363,2324,100.0,24.49,14.6411,3,2
42733,203,134,19.9985,0.7006,0.0,491.19,606.77,1486.77,1253.2,9.35,13.65,334.33,2323.93,8713.42,1.08,44.37,315.34,2388.09,8057.65,9.2141,0.02,366,2324,100.0,24.46,14.7312,3,2
42742,203,143,20.0033,0.7002,0.0,491.19,607.58,1479.96,1257.0,9.35,13.66,333.89,2323.92,8726.2,1.08,44.47,314.95,2388.1,8053.27,9.2205,0.02,365,2324,100.0,24.34,14.5931,3,2
42750,203,151,19.9999,0.7018,0.0,491.19,607.56,1495.41,1254.24,9.35,13.66,334.5,2323.94,8714.99,1.08,44.71,314.77,2388.11,8053.44,9.2613,0.02,366,2324,100.0,24.54,14.5978,3,2
42777,203,178,20.0011,0.7,0.0,491.19,607.94,1488.49,1258.96,9.35,13.66,334.04,2323.97,8713.14,1.08,44.47,314.37,2388.09,8051.39,9.2662,0.02,364,2324,100.0,24.42,14.58,4,2
42779,203,180,20.0072,0.7014,0.0,491.19,608.07,1487.19,1259.92,9.35,13.66,333.38,2323.98,8707.09,1.08,44.59,314.92,2388.12,8050.47,9.256,0.03,367,2324,100.0,24.45,14.6115,4,2
42784,203,185,20.0054,0.7005,0.0,491.19,608.62,1492.42,1254.1,9.35,13.66,334.14,2323.99,8708.94,1.07,44.75,314.35,2388.09,8046.8,9.2447,0.02,367,2324,100.0,24.37,14.5081,4,2
42786,203,187,20.0029,0.7006,0.0,491.19,608.23,1487.09,1265.64,9.35,13.66,334.18,2324.03,8712.73,1.08,44.74,313.98,2388.14,8045.3,9.2556,0.02,368,2324,100.0,24.48,14.6075,4,2
42793,203,194,20.0006,0.7016,0.0,491.19,607.46,1491.37,1261.75,9.35,13.66,333.86,2323.99,8706.91,1.07,44.74,314.47,2388.11,8049.16,9.2705,0.02,367,2324,100.0,24.41,14.5782,4,2
42795,203,196,20.0026,0.7018,0.0,491.19,607.94,1492.16,1258.48,9.35,13.66,333.75,2324.0,8713.57,1.08,44.76,314.12,2388.11,8049.3,9.2978,0.03,366,2324,100.0,24.41,14.6801,4,2
42802,203,203,20.0021,0.7,0.0,491.19,607.43,1499.02,1265.21,9.35,13.66,333.75,2323.96,8710.91,1.08,44.94,313.83,2388.15,8044.37,9.2765,0.02,367,2324,100.0,24.37,14.6447,4,2
42812,203,213,20.0035,0.7009,0.0,491.19,608.31,1495.56,1262.93,9.35,13.66,334.1,2323.99,8705.17,1.08,45.0,313.99,2388.14,8039.6,9.2952,0.03,369,2324,100.0,24.37,14.517,4,2
42815,203,216,20.0023,0.7,0.0,491.19,608.78,1491.28,1264.91,9.35,13.66,334.11,2324.04,8699.54,1.08,45.04,314.18,2388.15,8040.83,9.3001,0.03,368,2324,100.0,24.11,14.5355,4,2
42816,203,217,20.0021,0.7,0.0,491.19,608.15,1491.31,1277.49,9.35,13.66,333.48,2324.01,8710.5,1.07,45.08,313.72,2388.17,8038.81,9.3278,0.03,367,2324,100.0,24.1,14.602,4,2
42820,203,221,20.0027,0.7,0.0,491.19,608.15,1493.81,1267.26,9.35,13.66,333.02,2324.01,8709.35,1.07,45.02,314.06,2388.15,8037.73,9.301,0.03,367,2324,100.0,24.3,14.5765,4,2
42826,204,2,20.0047,0.7,0.0,491.19,607.0,1483.43,1246.45,9.35,13.65,334.79,2323.96,8724.8,1.08,44.21,315.18,2388.06,8068.38,9.2291,0.02,365,2324,100.0,24.77,14.7214,2,2
42864,204,40,20.0072,0.7011,0.0,491.19,607.11,1481.32,1240.99,9.35,13.66,335.47,2323.98,8731.57,1.08,44.27,315.52,2388.09,8072.3,9.1499,0.02,362,2324,100.0,24.41,14.6885,3,2
42880,204,56,20.0025,0.7,0.0,491.19,607.26,1478.37,1246.82,9.35,13.65,335.03,2323.92,8733.6,1.08,44.23,315.28,2388.1,8063.82,9.1854,0.02,365,2324,100.0,24.39,14.6815,3,2
42881,204,57,19.9984,0.7003,0.0,491.19,607.25,1476.13,1243.47,9.35,13.65,334.42,2323.96,8729.1,1.08,44.23,315.05,2388.06,8072.97,9.2144,0.02,367,2324,100.0,24.57,14.6687,3,2
42900,204,76,20.0005,0.7007,0.0,491.19,607.66,1484.12,1245.38,9.35,13.65,334.95,2323.99,8734.46,1.08,44.3,315.16,2388.05,8067.0,9.1972,0.02,365,2324,100.0,24.51,14.666,3,2
42903,204,79,20.0051,0.7,0.0,491.19,607.16,1480.94,1251.3,9.35,13.65,334.46,2323.97,8726.0,1.08,44.42,315.6,2388.18,8068.28,9.221,0.02,364,2324,100.0,24.51,14.637,3,2
42906,204,82,20.0061,0.7003,0.0,491.19,607.54,1483.2,1256.67,9.35,13.65,335.08,2323.98,8733.41,1.08,44.24,315.36,2388.15,8064.82,9.218,0.02,365,2324,100.0,24.62,14.839,3,2
42909,204,85,20.0048,0.7,0.0,491.19,606.93,1482.36,1255.35,9.35,13.65,335.25,2324.04,8737.59,1.08,44.35,314.69,2388.14,8067.47,9.1718,0.02,363,2324,100.0,24.56,14.7135,3,2
42911,204,87,20.0033,0.7003,0.0,491.19,607.4,1475.5,1252.65,9.35,13.65,333.82,2324.04,8732.89,1.07,44.34,315.27,2388.12,8074.02,9.242,0.02,366,2324,100.0,24.49,14.662,3,2
42913,204,89,20.0061,0.7,0.0,491.19,607.23,1484.31,1254.88,9.35,13.65,334.55,2323.96,8731.32,1.08,44.44,315.16,2388.09,8068.92,9.2243,0.02,366,2324,100.0,24.58,14.6926,3,2
42917,204,93,19.9997,0.701,0.0,491.19,606.9,1479.73,1248.11,9.35,13.66,335.26,2323.96,8733.0,1.08,44.28,315.17,2388.13,8070.92,9.2333,0.02,365,2324,100.0,24.5,14.6649,3,2
42919,204,95,20.006,0.7001,0.0,491.19,607.18,1486.28,1248.47,9.35,13.66,334.67,2324.01,8728.71,1.07,44.19,315.25,2388.1,8068.4,9.2481,0.02,366,2324,100.0,24.55,14.7454,3,2
42921,204,97,20.0013,0.7015,0.0,491.19,607.65,1484.63,1249.81,9.35,13.65,334.72,2324.0,8726.41,1.08,44.3,314.77,2388.07,8063.45,9.2039,0.02,364,2324,100.0,24.49,14.5883,3,2
42929,204,105,20.0024,0.7009,0.0,491.19,607.6,1480.69,1251.05,9.35,13.65,334.43,2324.01,8725.93,1.08,44.43,315.15,2388.14,8069.88,9.197,0.02,365,2324,100.0,24.5,14.7054,3,2
42931,204,107,20.0018,0.7,0.0,491.19,608.04,1484.98,1249.18,9.35,13.66,334.79,2323.95,8734.35,1.08,44.38,315.03,2388.11,8068.23,9.2241,0.02,365,2324,100.0,24.68,14.7364,3,2
42934,204,110,20.0004,0.7003,0.0,491.19,607.56,1483.75,1249.87,9.35,13.66,335.17,2324.0,8724.08,1.08,44.48,314.94,2388.14,8063.57,9.19,0.02,364,2324,100.0,24.52,14.6791,3,2
42938,204,114,20.0047,0.7,0.0,491.19,607.56,1475.5,1253.06,9.35,13.65,333.79,2324.0,8725.45,1.07,44.45,315.36,2388.12,8067.78,9.2517,0.02,364,2324,100.0,24.59,14.6409,3,2
42957,204,133,20.0065,0.7,0.0,491.19,607.5,1493.5,1251.09,9.35,13.66,334.28,2323.99,8738.07,1.08,44.48,315.03,2388.17,8066.98,9.2393,0.02,368,2324,100.0,24.44,14.6808,4,2
42964,204,140,20.0047,0.7017,0.0,491.19,607.32,1494.0,1256.49,9.35,13.66,334.05,2324.06,8740.88,1.08,44.5,314.45,2388.15,8068.24,9.2674,0.03,367,2324,100.0,24.46,14.7106,4,2
42966,204,142,20.0061,0.7,0.0,491.19,607.81,1487.57,1247.9,9.35,13.66,333.86,2324.09,8732.2,1.08,44.68,314.47,2388.22,8063.71,9.26,0.02,366,2324,100.0,24.24,14.6636,4,2
42970,204,146,20.0039,0.7,0.0,491.19,607.9,1485.1,1254.63,9.35,13.66,334.38,2324.09,8726.4,1.08,44.79,314.88,2388.23,8059.88,9.2494,0.02,366,2324,100.0,24.29,14.7534,4,2
42972,204,148,19.9991,0.7,0.0,491.19,607.96,1486.98,1261.87,9.35,13.66,333.74,2324.1,8733.0,1.08,44.88,314.17,2388.2,8064.93,9.2665,0.03,366,2324,100.0,24.45,14.6731,4,2
42976,204,152,19.9996,0.7,0.0,491.19,607.61,1499.59,1263.08,9.35,13.66,334.04,2324.05,8732.89,1.07,44.68,314.38,2388.24,8062.82,9.2616,0.02,367,2324,100.0,24.18,14.7418,4,2
42993,204,169,20.0001,0.7,0.0,491.19,608.88,1493.14,1270.89,9.35,13.66,333.61,2324.13,8723.96,1.07,44.9,313.76,2388.25,8053.43,9.3279,0.03,368,2324,100.0,24.25,14.6505,4,2
42997,204,173,20.0068,0.7,0.0,491.19,607.76,1496.54,1261.89,9.35,13.66,332.84,2324.16,8726.14,1.08,45.19,314.05,2388.32,8058.15,9.3187,0.03,369,2324,100.0,24.21,14.5222,4,2
43004,205,6,19.9992,0.701,0.0,491.19,607.64,1482.47,1256.82,9.35,13.66,334.84,2323.92,8715.94,1.08,44.34,315.38,2388.04,8051.3,9.2059,0.02,365,2324,100.0,24.33,14.6483,3,2
43005,205,7,20.0047,0.7,0.0,491.19,607.65,1486.02,1248.91,9.35,13.66,334.69,2323.89,8717.42,1.08,44.29,314.8,2388.0,8057.92,9.2472,0.02,363,2324,100.0,24.65,14.7527,3,2
43014,205,16,20.0016,0.7002,0.0,491.19,607.36,1483.84,1249.5,9.35,13.66,333.93,2323.91,8708.67,1.08,44.49,315.21,2388.03,8053.05,9.196,0.02,365,2324,100.0,24.47,14.713,3,2
43026,205,28,20.0065,0.7001,0.0,491.19,607.89,1478.26,1251.79,9.35,13.65,334.41,2323.93,8720.51,1.08,44.34,314.98,2388.01,8051.0,9.2017,0.02,366,2324,100.0,24.39,14.6368,3,2
43027,205,29,20.0005,0.7,0.0,491.19,607.25,1488.96,1256.63,9.35,13.66,334.48,2323.98,8721.33,1.08,44.46,314.94,2388.09,8051.35,9.2042,0.02,365,2324,100.0,24.35,14.6655,3,2
43032,205,34,19.9986,0.7,0.0,491.19,607.82,1480.36,1251.01,9.35,13.65,333.74,2323.98,8711.38,1.08,44.65,315.03,2388.07,8049.53,9.2552,0.03,366,2324,100.0,24.65,14.6823,3,2
43038,205,40,20.0076,0.7,0.0,491.19,607.68,1480.45,1250.69,9.35,13.66,335.5,2323.95,8711.5,1.08,44.42,315.52,2388.02,8053.91,9.2329,0.02,366,2324,100.0,24.55,14.7575,3,2
43044,205,46,20.0022,0.7006,0.0,491.19,607.33,1482.48,1253.67,9.35,13.65,334.69,2323.95,8719.62,1.07,44.47,314.46,2388.12,8056.76,9.2145,0.02,365,2324,100.0,24.38,14.6244,3,2
43052,205,54,20.0029,0.7,0.0,491.19,607.09,1480.46,1245.25,9.35,13.66,334.87,2323.98,8716.22,1.08,44.45,315.26,2388.08,8057.4,9.2368,0.02,368,2324,100.0,24.42,14.6789,3,2
43056,205,58,20.0039,0.7,0.0,491.19,607.76,1485.53,1257.05,9.35,13.65,334.24,2323.91,8712.98,1.08,44.3,315.06,2388.09,8048.53,9.2198,0.02,365,2324,100.0,24.43,14.5958,3,2
43070,205,72,20.0046,0.7,0.0,491.19,607.62,1485.08,1256.38,9.35,13.66,333.99,2323.92,8714.25,1.08,44.43,314.99,2388.1,8058.0,9.2442,0.02,365,2324,100.0,24.48,14.5566,3,2
43084,205,86,20.0058,0.7,0.0,491.19,607.88,1492.31,1259.35,9.35,13.66,333.99,2324.03,8722.12,1.08,44.35,314.81,2388.15,8055.21,9.2487,0.02,366,2324,100.0,24.38,14.6852,4,2
43097,205,99,19.9982,0.7009,0.0,491.19,607.88,1487.95,1262.08,9.35,13.66,334.39,2324.02,8720.47,1.07,44.71,314.29,2388.14,8063.12,9.2614,0.02,367,2324,100.0,24.39,14.5374,4,2
43098,205,100,20.0079,0.7,0.0,491.19,608.14,1488.98,1255.77,9.35,13.66,334.31,2324.04,8732.85,1.08,44.62,314.1,2388.17,8059.34,9.259,0.03,366,2324,100.0,24.39,14.6362,4,2
43122,205,124,20.0007,0.7,0.0,491.19,608.52,1487.92,1270.22,9.35,13.66,333.29,2324.09,8731.64,1.08,44.88,314.1,2388.31,8068.18,9.3101,0.03,366,2324,100.0,24.44,14.4976,4,2
43127,205,129,20.0004,0.7013,0.0,491.19,608.21,1492.52,1277.86,9.35,13.66,333.69,2324.19,8735.15,1.08,44.89,314.25,2388.28,8070.93,9.2913,0.03,366,2324,100.0,24.33,14.5928,4,2
43129,205,131,20.0049,0.7,0.0,491.19,608.11,1490.77,1269.14,9.35,13.66,333.12,2324.17,8737.14,1.07,44.92,313.9,2388.28,8069.96,9.3232,0.03,367,2324,100.0,24.18,14.5538,4,2
43131,205,133,20.0067,0.7016,0.0,491.19,608.67,1502.01,1272.51,9.35,13.66,333.61,2324.22,8732.3,1.07,45.13,314.05,2388.34,8065.75,9.3601,0.03,368,2324,100.0,24.17,14.4746,4,2
43137,206,4,20.0009,0.7,0.0,491.19,607.61,1489.65,1253.16,9.35,13.66,334.6,2323.97,8709.69,1.08,44.47,314.57,2388.02,8048.13,9.217,0.02,365,2324,100.0,24.49,14.6307,2,2
43140,206,7,20.0073,0.7,0.0,491.19,608.01,1489.44,1253.01,9.35,13.66,334.81,2323.92,8708.96,1.08,44.49,315.07,2388.14,8051.04,9.2313,0.02,364,2324,100.0,24.39,14.7307,3,2
43144,206,11,20.0029,0.7,0.0,491.19,607.46,1487.45,1245.86,9.35,13.66,334.77,2323.94,8709.28,1.08,44.4,315.38,2388.02,8044.1,9.2411,0.02,365,2324,100.0,24.72,14.7418,3,2
43147,206,14,20.0,0.7006,0.0,491.19,607.35,1488.57,1244.94,9.35,13.66,334.61,2323.93,8710.66,1.08,44.54,314.98,2388.1,8054.47,9.2262,0.02,365,2324,100.0,24.35,14.7131,3,2
43155,206,22,20.0037,0.7,0.0,491.19,607.31,1486.97,1258.01,9.35,13.66,333.67,2323.92,8714.38,1.08,44.67,315.03,2388.05,8051.03,9.2317,0.03,364,2324,100.0,24.51,14.7333,3,2
43168,206,35,20.0058,0.7013,0.0,491.19,607.11,1487.42,1257.12,9.35,13.65,334.14,2323.96,8719.84,1.08,44.65,315.02,2388.04,8053.85,9.2363,0.02,365,2324,100.0,24.55,14.7423,3,2
43169,206,36,20.0058,0.7,0.0,491.19,607.17,1482.75,1255.96,9.35,13.66,334.56,2323.95,8717.2,1.07,44.54,314.5,2388.03,8056.4,9.2764,0.03,364,2324,100.0,24.54,14.7028,3,2
43173,206,40,20.0035,0.7,0.0,491.19,607.55,1488.51,1254.51,9.35,13.66,333.34,2323.95,8708.86,1.08,44.53,314.52,2388.12,8049.74,9.2337,0.02,365,2324,100.0,24.48,14.6985,3,2
43181,206,48,19.9994,0.7004,0.0,491.19,607.51,1488.57,1254.22,9.35,13.66,334.58,2323.89,8712.45,1.08,44.39,314.74,2388.05,8047.13,9.2418,0.02,366,2324,100.0,24.56,14.6336,3,2
43183,206,50,20.0038,0.7019,0.0,491.19,607.67,1486.36,1256.42,9.35,13.66,334.34,2323.96,8705.99,1.08,44.48,314.41,2388.08,8049.56,9.2359,0.02,366,2324,100.0,24.49,14.7172,3,2
43196,206,63,20.0055,0.7009,0.0,491.19,607.59,1490.76,1253.31,9.35,13.66,334.06,2323.92,8713.22,1.08,44.55,314.17,2388.11,8050.3,9.2509,0.02,365,2324,100.0,24.34,14.7028,3,2
43203,206,70,20.0026,0.702,0.0,491.19,608.34,1489.33,1253.34,9.35,13.66,335.29,2323.95,8717.74,1.07,44.54,314.52,2388.07,8047.28,9.262,0.03,364,2324,100.0,24.45,14.6415,3,2
43205,206,72,19.9991,0.7,0.0,491.19,607.41,1489.62,1256.5,9.35,13.66,334.61,2323.99,8715.99,1.08,44.53,314.74,2388.06,8049.48,9.2898,0.02,367,2324,100.0,24.52,14.6559,3,2
43211,206,78,20.0037,0.7,0.0,491.19,607.75,1484.4,1258.36,9.35,13.66,335.48,2324.01,8722.5,1.08,44.58,314.81,2388.12,8052.25,9.2366,0.02,365,2324,100.0,24.43,14.7517,3,2
43232,206,99,20.0029,0.7,0.0,491.19,607.51,1485.79,1256.43,9.35,13.66,334.06,2323.96,8717.81,1.08,44.73,314.74,2388.12,8049.18,9.2228,0.03,367,2324,100.0,24.37,14.5564,3,2
43233,206,100,20.0065,0.7,0.0,491.19,607.49,1481.1,1260.04,9.35,13.66,334.38,2323.99,8721.15,1.08,44.6,314.63,2388.11,8052.51,9.2618,0.03,366,2324,100.0,24.62,14.6275,3,2
43239,206,106,20.0078,0.7,0.0,491.19,607.71,1488.39,1257.74,9.35,13.66,334.79,2323.99,8718.49,1.08,44.72,314.49,2388.1,8056.38,9.2774,0.02,368,2324,100.0,24.51,14.6864,4,2
43241,206,108,20.0069,0.7,0.0,491.19,608.17,1492.32,1262.03,9.35,13.66,333.97,2324.01,8716.31,1.08,44.72,314.34,2388.12,8056.02,9.2896,0.03,366,2324,100.0,24.33,14.7271,4,2
