unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
43833,209,68,25.0023,0.62,80.0,462.54,536.46,1266.99,1048.09,7.05,9.02,175.42,1915.21,7997.37,0.94,36.95,164.64,2028.04,7865.49,10.887,0.02,307,1915,84.93,14.38,8.5807,2,6
43845,209,80,25.0043,0.62,80.0,462.54,536.72,1251.77,1047.36,7.05,9.03,175.82,1915.25,8002.86,0.94,36.67,164.55,2028.11,7864.74,10.9367,0.02,307,1915,84.93,14.28,8.5351,2,6
43856,209,91,24.9994,0.62,80.0,462.54,536.89,1264.43,1043.11,7.05,9.03,175.09,1915.15,7997.63,0.94,36.83,164.86,2028.03,7862.28,10.8659,0.02,305,1915,84.93,14.24,8.5689,2,6
43869,209,104,25.0058,0.62,80.0,462.54,536.9,1267.01,1043.63,7.05,9.03,175.87,1915.18,7998.52,0.94,36.83,164.51,2028.11,7864.48,10.8952,0.02,307,1915,84.93,14.11,8.4669,3,6
43881,209,116,25.0016,0.62,80.0,462.54,537.08,1263.77,1048.93,7.05,9.02,175.64,1915.23,8011.63,0.94,36.79,164.66,2028.07,7872.07,10.9014,0.02,307,1915,84.93,14.06,8.5936,3,6
43882,209,117,25.0065,0.62,80.0,462.54,536.94,1264.11,1049.2,7.05,9.02,175.51,1915.2,8005.72,0.94,36.75,164.2,2028.07,7870.29,10.9412,0.02,308,1915,84.93,14.35,8.4952,3,6
43894,209,129,25.0054,0.62,80.0,462.54,536.97,1265.72,1043.54,7.05,9.02,175.53,1915.2,8000.53,0.94,36.89,164.49,2028.08,7868.76,10.9055,0.02,307,1915,84.93,14.27,8.5793,3,6
43908,209,143,25.0028,0.62,80.0,462.54,536.82,1264.37,1056.88,7.05,9.03,174.55,1915.2,7997.98,0.94,36.84,164.48,2028.12,7868.63,10.9251,0.02,306,1915,84.93,14.25,8.5328,3,6
43917,209,152,25.0018,0.62,80.0,462.54,536.76,1261.13,1057.09,7.05,9.03,175.59,1915.24,8001.64,0.94,36.84,164.31,2028.15,7873.81,10.9069,0.02,308,1915,84.93,14.15,8.5712,3,6
43928,209,163,25.0058,0.6209,80.0,462.54,537.33,1263.45,1055.42,7.05,9.03,175.59,1915.2,8014.04,0.94,37.12,164.58,2028.09,7871.17,10.9147,0.02,308,1915,84.93,14.2,8.5484,3,6
43934,209,169,25.0026,0.62,80.0,462.54,536.59,1265.39,1059.59,7.05,9.03,174.58,1915.22,8003.61,0.94,36.95,164.6,2028.16,7872.9,10.9502,0.02,309,1915,84.93,14.18,8.5046,3,6
43946,209,181,24.9994,0.6211,80.0,462.54,537.16,1260.38,1047.15,7.05,9.02,174.91,1915.26,8005.02,0.94,36.74,164.54,2028.15,7867.91,10.9217,0.02,308,1915,84.93,14.16,8.5529,3,6
43962,209,197,25.0066,0.6216,80.0,462.54,536.79,1259.06,1055.64,7.05,9.03,175.28,1915.34,8019.17,0.94,36.98,164.91,2028.17,7872.82,10.9419,0.02,307,1915,84.93,14.22,8.5537,3,6
43965,209,200,25.0074,0.62,80.0,462.54,537.31,1268.49,1055.54,7.05,9.03,175.28,1915.26,8013.2,0.94,36.89,164.8,2028.19,7869.3,10.9569,0.02,308,1915,84.93,14.18,8.5118,3,6
43968,209,203,25.0024,0.62,80.0,462.54,537.27,1263.54,1053.84,7.05,9.03,175.36,1915.28,8012.42,0.94,36.88,164.29,2028.16,7873.03,10.9545,0.02,310,1915,84.93,14.13,8.502,4,6
43976,209,211,25.0078,0.621,80.0,462.54,537.46,1264.11,1049.19,7.05,9.03,175.77,1915.27,8019.14,0.94,36.88,164.87,2028.19,7882.66,10.9706,0.02,309,1915,84.93,14.31,8.5604,4,6
43982,209,217,25.0006,0.62,80.0,462.54,537.16,1267.58,1060.65,7.05,9.03,175.35,1915.26,8017.66,0.94,37.01,164.55,2028.19,7877.56,10.9587,0.02,307,1915,84.93,14.16,8.4554,4,6
43983,209,218,24.9997,0.6212,80.0,462.54,536.72,1265.86,1065.4,7.05,9.03,174.54,1915.37,8018.29,0.94,37.0,164.64,2028.25,7876.13,10.9946,0.02,308,1915,84.93,14.17,8.5647,4,6
43997,209,232,25.0071,0.62,80.0,462.54,536.83,1267.11,1062.98,7.05,9.03,174.87,1915.41,8017.24,0.93,37.08,164.39,2028.28,7879.75,10.9917,0.02,308,1915,84.93,14.02,8.4954,4,6
44016,209,251,25.0012,0.62,80.0,462.54,537.26,1278.97,1062.5,7.05,9.03,175.82,1915.41,8018.85,0.94,37.2,164.04,2028.35,7880.89,11.0129,0.02,310,1915,84.93,14.22,8.4577,4,6
44018,210,1,25.0011,0.6211,80.0,462.54,536.83,1268.92,1045.66,7.05,9.03,176.07,1915.15,8000.83,0.94,36.68,164.52,2028.07,7865.18,10.9024,0.02,309,1915,84.93,14.39,8.6058,1,6
44037,210,20,25.0024,0.6216,80.0,462.54,536.64,1254.37,1047.96,7.05,9.02,176.07,1915.11,7997.86,0.94,36.48,164.67,2028.0,7865.31,10.8893,0.02,307,1915,84.93,14.33,8.6189,1,6
44043,210,26,25.0077,0.62,80.0,462.54,536.77,1267.18,1047.11,7.05,9.03,175.1,1915.18,8005.49,0.94,36.68,164.75,2028.03,7866.01,10.9075,0.02,307,1915,84.93,14.3,8.5427,1,6
44050,210,33,25.004,0.62,80.0,462.54,536.94,1258.89,1046.28,7.05,9.02,175.57,1915.19,8004.49,0.94,36.76,164.53,2028.13,7870.95,10.8904,0.02,307,1915,84.93,14.15,8.4843,1,6
44057,210,40,24.9985,0.6218,80.0,462.54,537.19,1257.9,1044.43,7.05,9.02,175.26,1915.15,8004.94,0.94,36.8,164.69,2028.03,7868.88,10.9168,0.02,306,1915,84.93,14.29,8.5269,2,6
44064,210,47,24.9989,0.62,80.0,462.54,537.01,1263.92,1049.4,7.05,9.02,175.33,1915.19,8000.85,0.94,36.61,165.02,2028.08,7869.68,10.87,0.02,307,1915,84.93,14.22,8.6036,2,6
44068,210,51,25.0037,0.62,80.0,462.54,536.73,1264.13,1048.22,7.05,9.03,175.3,1915.2,7999.88,0.94,36.78,164.53,2028.07,7866.63,10.9017,0.02,307,1915,84.93,14.54,8.5781,2,6
44070,210,53,25.0058,0.62,80.0,462.54,536.94,1258.41,1050.79,7.05,9.03,175.07,1915.16,8006.49,0.94,36.62,165.34,2028.09,7871.64,10.8619,0.02,307,1915,84.93,14.3,8.6497,2,6
44073,210,56,25.0048,0.62,80.0,462.54,536.83,1254.51,1050.78,7.05,9.03,175.78,1915.18,8003.18,0.94,36.82,165.28,2028.1,7868.73,10.8479,0.02,308,1915,84.93,14.37,8.5202,2,6
44083,210,66,25.0014,0.62,80.0,462.54,536.7,1263.86,1052.7,7.05,9.02,175.3,1915.18,7999.73,0.94,36.75,164.31,2028.11,7867.17,10.8628,0.02,307,1915,84.93,14.54,8.5441,2,6
44085,210,68,25.0025,0.62,80.0,462.54,536.76,1260.75,1049.34,7.05,9.03,174.98,1915.2,8004.55,0.94,36.67,164.5,2028.14,7872.44,10.8839,0.02,307,1915,84.93,14.21,8.5859,2,6
44096,210,79,25.0024,0.62,80.0,462.54,537.2,1252.84,1055.32,7.05,9.02,175.31,1915.24,8003.63,0.94,36.84,164.4,2028.13,7871.5,10.8906,0.02,308,1915,84.93,14.33,8.6393,2,6
44098,210,81,25.0077,0.6207,80.0,462.54,537.01,1261.85,1053.76,7.05,9.02,175.23,1915.17,8000.66,0.94,36.69,164.7,2028.1,7865.67,10.8874,0.02,307,1915,84.93,14.2,8.6242,2,6
44101,210,84,25.0022,0.62,80.0,462.54,536.98,1262.4,1051.76,7.05,9.03,175.11,1915.12,7998.27,0.94,36.96,164.26,2028.12,7867.44,10.9077,0.02,306,1915,84.93,14.47,8.6127,3,6
44102,210,85,24.9996,0.62,80.0,462.54,537.16,1261.44,1043.14,7.05,9.02,175.39,1915.19,8006.1,0.94,36.91,164.46,2028.06,7868.05,10.9155,0.02,306,1915,84.93,14.03,8.615,3,6
44122,210,105,25.005,0.6212,80.0,462.54,536.37,1262.4,1054.28,7.05,9.03,176.34,1915.18,8006.54,0.94,36.89,164.84,2028.14,7870.04,10.8854,0.02,306,1915,84.93,14.15,8.6235,3,6
44132,210,115,25.0064,0.6219,80.0,462.54,536.73,1255.73,1051.71,7.05,9.02,174.89,1915.26,8012.77,0.94,36.65,165.25,2028.16,7868.91,10.8812,0.02,306,1915,84.93,14.32,8.4324,3,6
44137,210,120,25.0021,0.6205,80.0,462.54,536.88,1260.39,1048.53,7.05,9.03,175.94,1915.26,8011.9,0.94,36.7,164.79,2028.11,7867.2,10.9155,0.02,308,1915,84.93,14.38,8.5267,3,6
44140,210,123,25.0026,0.6207,80.0,462.54,536.21,1261.74,1043.26,7.05,9.03,175.73,1915.19,8017.08,0.94,36.67,164.83,2028.13,7870.71,10.8995,0.02,307,1915,84.93,14.32,8.4728,3,6
44152,210,135,25.0062,0.6209,80.0,462.54,536.92,1258.49,1049.46,7.05,9.03,175.14,1915.3,8008.49,0.94,36.78,164.09,2028.21,7870.85,10.8903,0.02,308,1915,84.93,14.07,8.4994,3,6
44163,210,146,25.0028,0.62,80.0,462.54,536.54,1264.37,1045.49,7.05,9.03,175.28,1915.33,8008.16,0.94,36.79,164.53,2028.2,7875.03,10.9256,0.02,308,1915,84.93,14.4,8.5036,3,6
44166,210,149,24.9999,0.6216,80.0,462.54,537.39,1255.03,1055.04,7.05,9.03,175.75,1915.25,8008.86,0.94,36.75,164.77,2028.23,7868.11,10.9527,0.02,308,1915,84.93,14.3,8.5937,3,6
44167,210,150,25.0075,0.6202,80.0,462.54,536.83,1261.16,1048.92,7.05,9.03,175.16,1915.31,8014.27,0.94,36.73,164.24,2028.21,7874.16,10.9331,0.02,307,1915,84.93,14.26,8.6168,3,6
44173,210,156,24.9985,0.62,80.0,462.54,536.83,1265.1,1044.18,7.05,9.03,175.21,1915.34,8013.17,0.94,36.78,163.8,2028.28,7878.14,10.9254,0.02,307,1915,84.93,14.27,8.6052,3,6
44181,210,164,24.9984,0.6215,80.0,462.54,537.28,1260.07,1050.16,7.05,9.03,174.83,1915.3,8010.03,0.94,36.85,164.82,2028.23,7873.9,10.9602,0.02,307,1915,84.93,14.16,8.5394,3,6
44182,210,165,24.9988,0.6202,80.0,462.54,537.62,1256.17,1044.56,7.05,9.03,175.41,1915.36,8017.23,0.94,36.93,164.41,2028.24,7877.72,10.9428,0.02,306,1915,84.93,14.33,8.5386,3,6
44187,210,170,25.0004,0.62,80.0,462.54,537.19,1265.68,1052.45,7.05,9.03,175.15,1915.42,8015.18,0.94,36.91,164.55,2028.27,7880.61,10.9341,0.02,307,1915,84.93,14.32,8.516,3,6
44190,210,173,25.0032,0.6217,80.0,462.54,536.9,1262.85,1057.5,7.05,9.03,175.56,1915.36,8014.36,0.94,37.14,164.25,2028.3,7873.77,10.8957,0.02,307,1915,84.93,14.1,8.4908,3,6
44191,210,174,24.999,0.62,80.0,462.54,536.71,1269.35,1058.41,7.05,9.03,175.57,1915.45,8013.84,0.94,37.02,164.36,2028.31,7881.92,10.921,0.02,307,1915,84.93,14.22,8.5535,3,6
44200,210,183,24.9994,0.62,80.0,462.54,537.15,1265.32,1057.3,7.05,9.03,174.68,1915.55,8016.02,0.94,36.99,164.42,2028.3,7878.64,10.9439,0.02,307,1915,84.93,14.16,8.4693,4,6
44207,210,190,25.0058,0.62,80.0,462.54,537.24,1265.07,1055.8,7.05,9.03,175.3,1915.46,8026.27,0.94,36.92,164.43,2028.42,7884.01,10.9712,0.02,310,1915,84.93,14.21,8.5044,4,6
44211,210,194,25.0065,0.62,80.0,462.54,536.87,1271.23,1055.75,7.05,9.03,175.17,1915.48,8024.07,0.94,37.08,164.76,2028.47,7884.42,10.994,0.02,308,1915,84.93,14.14,8.5199,4,6
44212,210,195,25.0007,0.6216,80.0,462.54,537.61,1266.47,1059.63,7.05,9.03,175.23,1915.51,8020.57,0.94,36.93,164.11,2028.38,7891.76,10.915,0.02,309,1915,84.93,14.17,8.5657,4,6
44214,210,197,25.0051,0.6202,80.0,462.54,537.34,1266.15,1053.06,7.05,9.03,175.11,1915.53,8026.77,0.94,37.29,163.93,2028.44,7890.62,10.9629,0.02,308,1915,84.93,14.26,8.5041,4,6
44231,210,214,24.9996,0.621,80.0,462.54,536.65,1268.75,1063.03,7.05,9.03,173.77,1915.66,8038.39,0.94,37.21,163.98,2028.68,7899.88,10.9939,0.02,309,1915,84.93,14.18,8.4679,4,6
44234,210,217,25.0007,0.62,80.0,462.54,537.2,1272.63,1056.38,7.05,9.03,174.62,1915.68,8036.77,0.94,37.02,164.52,2028.65,7903.26,10.9866,0.02,309,1915,84.93,14.07,8.5444,4,6
44239,210,222,25.0042,0.62,80.0,462.54,537.35,1271.23,1054.97,7.05,9.03,175.99,1915.78,8041.57,0.94,37.14,163.83,2028.68,7892.3,11.0052,0.02,310,1915,84.93,14.12,8.4929,4,6
44241,210,224,25.0068,0.6215,80.0,462.54,537.46,1272.05,1060.35,7.05,9.03,175.26,1915.79,8038.18,0.94,37.22,164.26,2028.67,7899.66,11.0213,0.02,308,1915,84.93,14.26,8.4112,4,6
44251,211,1,24.9998,0.62,80.0,462.54,536.95,1261.28,1040.07,7.05,9.03,175.72,1915.26,8006.5,0.94,36.57,165.04,2028.15,7876.21,10.8711,0.02,306,1915,84.93,14.33,8.6917,1,6
44252,211,2,25.0032,0.62,80.0,462.54,536.53,1254.31,1039.42,7.05,9.02,175.39,1915.27,8007.52,0.94,36.56,164.59,2028.17,7867.42,10.8643,0.02,305,1915,84.93,14.22,8.6266,1,6
44262,211,12,25.002,0.62,80.0,462.54,537.12,1263.41,1046.09,7.05,9.03,176.06,1915.3,8011.93,0.94,36.49,165.02,2028.15,7871.08,10.8523,0.02,307,1915,84.93,14.42,8.655,2,6
44264,211,14,25.0072,0.62,80.0,462.54,537.13,1260.95,1038.29,7.05,9.02,174.69,1915.28,8000.46,0.94,36.67,164.4,2028.1,7873.09,10.8551,0.02,307,1915,84.93,14.31,8.5202,2,6
44286,211,36,25.0059,0.62,80.0,462.54,536.35,1261.16,1043.13,7.05,9.03,175.68,1915.31,8008.98,0.94,36.71,164.4,2028.24,7874.02,10.8749,0.02,306,1915,84.93,14.2,8.5225,2,6
44289,211,39,24.9997,0.6217,80.0,462.54,536.92,1260.01,1044.76,7.05,9.02,175.49,1915.2,8002.59,0.94,36.53,165.03,2028.16,7871.78,10.874,0.02,305,1915,84.93,14.33,8.6205,2,6
44293,211,43,25.0061,0.6219,80.0,462.54,536.74,1260.12,1045.99,7.05,9.02,175.15,1915.32,8006.46,0.94,36.71,164.93,2028.21,7870.47,10.8774,0.02,307,1915,84.93,14.28,8.5825,2,6
44297,211,47,25.0045,0.6204,80.0,462.54,536.09,1261.04,1043.58,7.05,9.02,176.04,1915.28,8006.39,0.94,36.73,164.85,2028.23,7877.28,10.8351,0.02,306,1915,84.93,14.33,8.5657,2,6
44298,211,48,25.0009,0.62,80.0,462.54,536.7,1258.17,1045.69,7.05,9.02,174.82,1915.28,8003.88,0.94,36.4,164.6,2028.16,7868.87,10.8982,0.02,307,1915,84.93,14.15,8.5617,2,6
44301,211,51,25.0077,0.62,80.0,462.54,536.6,1245.43,1051.79,7.05,9.02,175.84,1915.28,8006.23,0.94,36.51,165.59,2028.19,7870.77,10.8722,0.02,307,1915,84.93,14.19,8.5623,2,6
44303,211,53,25.0047,0.6204,80.0,462.54,536.67,1262.54,1037.47,7.05,9.02,175.64,1915.32,8011.53,0.94,36.56,164.7,2028.16,7876.16,10.8333,0.02,306,1915,84.93,14.3,8.5969,2,6
44318,211,68,25.0052,0.62,80.0,462.54,536.75,1251.53,1048.42,7.05,9.02,175.28,1915.34,8008.43,0.94,36.43,165.03,2028.27,7875.51,10.878,0.02,306,1915,84.93,14.39,8.5629,3,6
44325,211,75,25.0074,0.6201,80.0,462.54,537.09,1259.61,1041.01,7.05,9.02,175.54,1915.32,8004.78,0.94,36.72,164.99,2028.23,7870.63,10.8469,0.02,308,1915,84.93,14.26,8.5784,3,6
44338,211,88,25.0023,0.62,80.0,462.54,537.06,1256.87,1043.93,7.05,9.02,175.22,1915.31,8011.53,0.94,36.74,164.86,2028.22,7873.57,10.8551,0.02,305,1915,84.93,14.31,8.5947,3,6
44340,211,90,25.0007,0.62,80.0,462.54,536.7,1258.31,1038.46,7.05,9.03,176.22,1915.38,8017.81,0.94,36.58,164.12,2028.33,7872.44,10.8671,0.02,307,1915,84.93,14.35,8.5158,3,6
44343,211,93,24.999,0.6205,80.0,462.54,537.05,1260.49,1042.69,7.05,9.03,175.68,1915.31,8004.97,0.94,36.73,164.79,2028.29,7875.38,10.8968,0.02,307,1915,84.93,14.28,8.5408,3,6
44345,211,95,25.003,0.62,80.0,462.54,536.98,1260.33,1050.5,7.05,9.02,176.26,1915.38,8012.59,0.94,36.51,164.76,2028.28,7866.85,10.854,0.02,307,1915,84.93,14.14,8.6399,3,6
44352,211,102,25.0011,0.62,80.0,462.54,536.82,1255.12,1040.58,7.05,9.02,174.9,1915.38,8017.35,0.94,36.67,165.27,2028.29,7878.91,10.8644,0.02,308,1915,84.93,14.16,8.6419,3,6
44353,211,103,24.9987,0.6206,80.0,462.54,536.77,1263.75,1049.66,7.05,9.02,174.87,1915.34,7998.7,0.94,36.62,164.57,2028.29,7872.76,10.8769,0.02,306,1915,84.93,14.19,8.5483,3,6
44358,211,108,25.0065,0.62,80.0,462.54,536.14,1259.28,1049.4,7.05,9.03,175.59,1915.45,8010.28,0.94,36.46,164.9,2028.27,7875.28,10.8403,0.02,307,1915,84.93,14.05,8.5325,3,6
44362,211,112,25.0051,0.62,80.0,462.54,537.03,1255.37,1047.51,7.05,9.03,176.2,1915.39,8009.31,0.94,36.67,164.42,2028.31,7874.4,10.883,0.02,307,1915,84.93,14.44,8.5895,3,6
44364,211,114,25.0048,0.6212,80.0,462.54,536.75,1256.38,1045.79,7.05,9.02,176.19,1915.39,8015.33,0.94,36.67,164.85,2028.34,7878.04,10.8945,0.02,306,1915,84.93,14.07,8.533,3,6
44374,211,124,24.9995,0.62,80.0,462.54,536.81,1263.31,1038.47,7.05,9.03,175.25,1915.42,8021.85,0.94,36.64,165.21,2028.31,7878.66,10.8799,0.02,306,1915,84.93,14.53,8.6122,3,6
44386,211,136,24.9986,0.62,80.0,462.54,537.45,1260.47,1050.89,7.05,9.03,175.38,1915.45,8019.39,0.94,36.77,164.4,2028.43,7887.71,10.9064,0.02,307,1915,84.93,14.34,8.5768,3,6
44396,211,146,25.0064,0.62,80.0,462.54,536.57,1261.07,1047.49,7.05,9.03,175.39,1915.59,8024.42,0.94,36.94,164.85,2028.48,7886.18,10.9253,0.02,306,1915,84.93,14.26,8.5237,3,6
44405,211,155,25.0061,0.6215,80.0,462.54,537.34,1262.15,1054.88,7.05,9.03,175.51,1915.6,8027.64,0.94,36.79,165.23,2028.54,7888.78,10.8994,0.02,307,1915,84.93,14.4,8.4672,3,6
44422,211,172,25.0063,0.6202,80.0,462.54,537.47,1271.22,1054.32,7.05,9.03,175.84,1915.78,8034.46,0.94,36.97,164.74,2028.74,7895.97,10.9247,0.02,309,1915,84.93,14.38,8.6186,4,6
44425,211,175,25.0023,0.62,80.0,462.54,537.51,1258.94,1048.95,7.05,9.03,175.21,1915.85,8044.68,0.94,36.77,164.58,2028.71,7900.64,10.9209,0.02,307,1915,84.93,14.27,8.6195,4,6
44427,211,177,24.9985,0.62,80.0,462.54,536.95,1262.05,1050.68,7.05,9.03,175.15,1915.95,8044.9,0.94,36.88,164.21,2028.9,7906.71,10.9078,0.02,305,1915,84.93,14.02,8.5295,4,6
44429,211,179,24.9989,0.6211,80.0,462.54,537.08,1264.79,1044.17,7.05,9.03,175.51,1915.9,8042.66,0.94,36.74,164.81,2028.83,7908.7,10.9486,0.02,307,1915,84.93,14.19,8.4994,4,6
44442,211,192,25.001,0.6209,80.0,462.54,537.13,1266.65,1056.07,7.05,9.03,174.53,1916.11,8047.45,0.94,36.89,164.7,2029.06,7912.0,10.9622,0.02,308,1915,84.93,14.32,8.5819,4,6
44443,211,193,25.0033,0.6211,80.0,462.54,537.52,1267.03,1061.55,7.05,9.03,174.36,1916.1,8053.54,0.94,36.88,164.36,2029.1,7913.01,10.9627,0.02,309,1915,84.93,14.36,8.5049,4,6
44445,211,195,25.0007,0.6216,80.0,462.54,537.2,1268.0,1060.62,7.05,9.03,175.51,1916.19,8062.43,0.94,36.93,164.57,2029.22,7917.74,10.9593,0.02,309,1915,84.93,14.38,8.5461,4,6
44446,211,196,24.9988,0.62,80.0,462.54,537.64,1262.2,1058.93,7.05,9.03,176.0,1916.28,8054.7,0.94,36.92,164.32,2029.27,7921.36,10.9684,0.02,309,1915,84.93,14.25,8.456,4,6
44450,211,200,25.0031,0.62,80.0,462.54,537.23,1275.46,1058.95,7.05,9.03,175.36,1916.33,8063.94,0.94,36.94,164.15,2029.28,7923.38,10.9462,0.02,310,1915,84.93,14.13,8.5571,4,6
44457,211,207,25.0017,0.62,80.0,462.54,537.13,1268.27,1057.15,7.05,9.03,175.1,1916.61,8071.53,0.93,37.16,163.99,2029.58,7937.4,11.0181,0.02,309,1915,84.93,14.21,8.5232,4,6
44475,212,14,25.0063,0.6201,80.0,462.54,536.65,1258.58,1049.38,7.05,9.03,175.41,1915.28,8006.76,0.94,36.8,165.22,2028.1,7871.9,10.8809,0.02,308,1915,84.93,14.2,8.5807,1,6
44476,212,15,24.9992,0.6216,80.0,462.54,536.78,1255.9,1046.57,7.05,9.02,175.5,1915.27,8006.4,0.94,36.7,164.14,2028.11,7865.54,10.8847,0.02,307,1915,84.93,14.49,8.5134,1,6
44479,212,18,24.9981,0.6209,80.0,462.54,536.62,1260.45,1043.17,7.05,9.03,174.67,1915.28,8010.62,0.94,36.78,164.25,2028.15,7871.82,10.9045,0.02,306,1915,84.93,14.14,8.4747,1,6
44489,212,28,25.002,0.6214,80.0,462.54,536.56,1262.33,1043.23,7.05,9.02,176.2,1915.24,8004.77,0.94,36.64,164.8,2028.06,7859.13,10.9006,0.02,309,1915,84.93,14.14,8.569,1,6
44495,212,34,25.0078,0.6213,80.0,462.54,536.21,1257.08,1038.93,7.05,9.02,175.86,1915.21,8011.09,0.94,36.68,164.3,2028.09,7871.36,10.9098,0.02,307,1915,84.93,14.25,8.6636,1,6
44501,212,40,25.0028,0.6203,80.0,462.54,536.98,1266.22,1047.92,7.05,9.03,175.02,1915.21,8008.23,0.94,36.79,164.48,2028.04,7867.95,10.886,0.02,307,1915,84.93,14.35,8.611,1,6
44508,212,47,24.9982,0.6202,80.0,462.54,536.77,1262.5,1058.86,7.05,9.02,175.16,1915.23,8006.14,0.94,36.75,164.45,2028.12,7874.57,10.9228,0.02,308,1915,84.93,14.38,8.4978,1,6
44511,212,50,25.0024,0.6216,80.0,462.54,536.54,1257.39,1046.09,7.05,9.03,175.4,1915.24,8007.77,0.94,36.71,164.7,2028.07,7867.16,10.8984,0.02,306,1915,84.93,14.27,8.4933,1,6
44515,212,54,25.0071,0.6201,80.0,462.54,536.66,1263.97,1046.61,7.05,9.03,175.06,1915.18,8006.9,0.94,36.91,164.54,2028.06,7872.04,10.8989,0.02,307,1915,84.93,14.21,8.6813,1,6
44518,212,57,25.0056,0.62,80.0,462.54,536.91,1268.42,1048.93,7.05,9.03,175.91,1915.2,8003.14,0.94,36.7,165.03,2028.08,7867.46,10.9004,0.02,308,1915,84.93,14.11,8.7013,1,6
44522,212,61,25.003,0.6209,80.0,462.54,536.66,1261.47,1048.87,7.05,9.03,175.67,1915.26,8003.19,0.94,36.78,164.39,2028.16,7872.15,10.8958,0.02,307,1915,84.93,14.43,8.6292,1,6
44524,212,63,25.0015,0.62,80.0,462.54,536.89,1259.41,1052.29,7.05,9.03,176.05,1915.24,8007.64,0.94,36.76,164.89,2028.12,7868.06,10.8755,0.02,308,1915,84.93,14.27,8.677,1,6
44535,212,74,25.0071,0.62,80.0,462.54,536.95,1264.51,1050.74,7.05,9.03,175.91,1915.24,8008.93,0.94,36.93,165.12,2028.13,7870.14,10.9098,0.02,307,1915,84.93,14.29,8.5632,1,6
44547,212,86,25.0011,0.621,80.0,462.54,536.93,1261.24,1048.42,7.05,9.03,175.72,1915.23,7996.57,0.94,36.67,164.64,2028.12,7868.69,10.9317,0.02,307,1915,84.93,14.24,8.5728,2,6
44550,212,89,25.0036,0.62,80.0,462.54,537.33,1255.41,1050.57,7.05,9.03,174.83,1915.23,8006.33,0.94,36.72,164.2,2028.14,7869.57,10.9444,0.02,305,1915,84.93,14.37,8.5473,2,6
44553,212,92,25.0072,0.6214,80.0,462.54,536.41,1268.91,1049.32,7.05,9.02,175.38,1915.19,8012.54,0.94,36.67,164.79,2028.11,7867.86,10.8942,0.02,307,1915,84.93,14.39,8.5656,2,6
44571,212,110,25.0071,0.62,80.0,462.54,536.65,1269.15,1052.03,7.05,9.03,175.03,1915.24,8008.89,0.94,36.94,164.43,2028.09,7869.41,10.9215,0.02,308,1915,84.93,14.15,8.6057,2,6
44578,212,117,25.0049,0.6203,80.0,462.54,536.54,1266.88,1044.02,7.05,9.02,175.6,1915.21,8009.63,0.94,36.83,164.57,2028.15,7875.72,10.9546,0.02,308,1915,84.93,14.2,8.5557,2,6
44580,212,119,25.0023,0.62,80.0,462.54,536.29,1256.59,1048.99,7.05,9.03,175.63,1915.21,8001.45,0.94,36.83,164.88,2028.13,7863.78,10.8992,0.02,308,1915,84.93,14.36,8.5603,2,6
44581,212,120,25.0061,0.6207,80.0,462.54,536.55,1264.74,1058.52,7.05,9.02,175.52,1915.27,8002.2,0.94,36.87,164.57,2028.1,7873.2,10.8823,0.02,308,1915,84.93,14.18,8.6461,2,6
44587,212,126,25.0073,0.6201,80.0,462.54,537.05,1263.69,1053.56,7.05,9.03,174.89,1915.26,8013.06,0.94,36.67,164.61,2028.18,7870.41,10.9381,0.02,308,1915,84.93,14.02,8.4743,2,6
44605,212,144,25.0035,0.62,80.0,462.54,536.76,1260.52,1056.08,7.05,9.03,175.26,1915.26,8007.2,0.94,36.82,164.66,2028.19,7868.74,10.9205,0.02,306,1915,84.93,14.38,8.6217,3,6
44613,212,152,25.0007,0.62,80.0,462.54,537.25,1258.63,1051.82,7.05,9.03,175.18,1915.25,8011.36,0.94,36.89,164.75,2028.16,7869.05,10.9068,0.02,307,1915,84.93,14.17,8.6082,3,6
44621,212,160,25.0073,0.62,80.0,462.54,536.37,1260.16,1060.04,7.05,9.02,174.87,1915.3,8010.73,0.94,36.82,164.6,2028.13,7870.91,10.9209,0.02,308,1915,84.93,14.25,8.6029,3,6
44626,212,165,25.0018,0.62,80.0,462.54,537.0,1266.49,1058.38,7.05,9.03,174.73,1915.19,8012.14,0.94,36.98,164.83,2028.17,7876.16,10.9513,0.02,307,1915,84.93,14.27,8.6115,3,6
44628,212,167,25.0017,0.6207,80.0,462.54,537.21,1268.58,1053.23,7.05,9.02,176.0,1915.25,8002.46,0.94,36.94,164.25,2028.12,7870.44,10.9753,0.02,309,1915,84.93,14.27,8.5247,3,6
44642,212,181,25.0014,0.6215,80.0,462.54,537.23,1267.44,1054.47,7.05,9.03,174.68,1915.29,8010.25,0.94,36.72,163.92,2028.22,7871.11,10.9606,0.02,307,1915,84.93,14.09,8.4354,3,6
44650,212,189,25.0031,0.6202,80.0,462.54,537.21,1262.45,1046.83,7.05,9.03,176.02,1915.28,8013.03,0.94,36.72,164.23,2028.14,7870.09,10.9526,0.02,308,1915,84.93,14.2,8.6293,3,6
