unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
43945,209,180,0.0007,0.0,100.0,518.67,642.73,1587.16,1407.89,14.62,21.61,553.64,2388.2,9052.32,1.3,47.79,520.53,2388.16,8128.62,8.4735,0.03,394,2388,100.0,38.65,23.2815,3,3
43949,209,184,0.0026,0.0,100.0,518.67,642.82,1593.67,1413.34,14.62,21.61,552.38,2388.13,9059.5,1.3,47.8,520.76,2388.18,8134.88,8.4604,0.03,395,2388,100.0,38.74,23.3002,3,3
43951,209,186,0.0008,0.0,100.0,518.67,643.15,1595.53,1413.03,14.62,21.61,552.37,2388.13,9054.85,1.3,47.52,521.26,2388.12,8129.91,8.4796,0.03,393,2388,100.0,38.91,23.2973,3,3
43972,209,207,0.0011,0.0,100.0,518.67,643.13,1595.32,1421.3,14.62,21.61,552.5,2388.19,9051.23,1.3,47.83,520.29,2388.21,8133.62,8.4319,0.03,396,2388,100.0,38.88,23.2083,4,3
43975,209,210,0.0018,0.0019,100.0,518.67,643.43,1594.68,1412.88,14.62,21.61,552.56,2388.16,9052.21,1.3,47.83,520.45,2388.19,8137.09,8.4825,0.03,394,2388,100.0,38.9,23.2428,4,3
43977,209,212,0.0011,0.0008,100.0,518.67,642.75,1596.15,1418.41,14.62,21.61,552.26,2388.19,9058.67,1.3,47.98,520.15,2388.19,8133.28,8.4804,0.03,394,2388,100.0,38.73,23.154,4,3
43980,209,215,0.0019,0.0,100.0,518.67,643.18,1597.11,1422.85,14.62,21.61,552.54,2388.16,9055.57,1.3,48.07,520.61,2388.23,8138.76,8.5025,0.03,396,2388,100.0,38.62,23.2127,4,3
43988,209,223,0.0009,0.0,100.0,518.67,643.36,1595.96,1431.18,14.62,21.61,552.19,2388.22,9063.32,1.3,47.77,520.16,2388.23,8131.18,8.4921,0.03,395,2388,100.0,38.67,23.0686,4,3
43990,209,225,0.0,0.0007,100.0,518.67,643.83,1599.8,1420.57,14.62,21.61,551.84,2388.19,9055.52,1.3,48.09,520.12,2388.22,8131.55,8.5289,0.03,396,2388,100.0,38.65,23.2073,4,3
43999,209,234,0.0009,0.0,100.0,518.67,643.1,1606.18,1431.92,14.62,21.61,551.89,2388.18,9070.28,1.3,47.9,519.96,2388.2,8133.64,8.4674,0.03,394,2388,100.0,38.42,23.112,4,3
44006,209,241,0.0019,0.0014,100.0,518.67,643.65,1602.33,1428.43,14.62,21.61,551.26,2388.21,9063.75,1.3,48.09,519.83,2388.25,8139.75,8.5042,0.03,394,2388,100.0,38.5,23.1305,4,3
44011,209,246,0.001,0.0,100.0,518.67,643.34,1600.08,1420.81,14.62,21.61,551.68,2388.26,9073.69,1.3,48.13,519.81,2388.23,8141.3,8.5365,0.03,394,2388,100.0,38.71,23.1354,4,3
44013,209,248,0.0017,0.0001,100.0,518.67,643.49,1609.89,1421.2,14.62,21.61,550.69,2388.2,9069.09,1.3,48.11,519.56,2388.25,8142.45,8.5289,0.03,397,2388,100.0,38.42,23.1274,4,3
44017,209,252,0.0001,0.0013,100.0,518.67,643.67,1602.49,1436.71,14.62,21.61,551.38,2388.25,9065.13,1.3,48.32,519.29,2388.24,8135.81,8.5226,0.03,396,2388,100.0,38.52,23.1251,4,3
44022,210,5,0.0019,0.0,100.0,518.67,642.52,1587.47,1401.5,14.62,21.61,553.62,2388.06,9049.36,1.3,47.29,521.68,2388.08,8125.89,8.4632,0.03,392,2388,100.0,38.87,23.4249,1,3
44024,210,7,0.0026,0.0001,100.0,518.67,642.49,1589.18,1399.04,14.62,21.61,553.08,2388.08,9047.59,1.3,47.54,521.68,2388.11,8130.32,8.4357,0.03,392,2388,100.0,38.83,23.3712,1,3
44031,210,14,0.0003,0.0009,100.0,518.67,642.53,1586.35,1399.42,14.62,21.61,554.05,2388.08,9044.92,1.3,47.49,522.25,2388.11,8122.37,8.4261,0.03,394,2388,100.0,38.93,23.471,1,3
44038,210,21,0.0002,0.0,100.0,518.67,642.21,1593.93,1404.08,14.62,21.61,553.62,2388.11,9042.72,1.3,47.32,521.84,2388.15,8127.1,8.4015,0.03,394,2388,100.0,38.85,23.2887,1,3
44049,210,32,0.0026,0.0,100.0,518.67,642.28,1593.11,1402.26,14.62,21.61,553.68,2388.06,9040.63,1.3,47.37,521.94,2388.1,8125.22,8.4555,0.03,392,2388,100.0,38.95,23.3652,1,3
44075,210,58,0.0011,0.001,100.0,518.67,642.28,1591.98,1400.62,14.62,21.61,553.11,2388.08,9047.87,1.3,47.38,521.73,2388.07,8129.56,8.4528,0.03,394,2388,100.0,38.85,23.4445,2,3
44087,210,70,0.0028,0.0,100.0,518.67,642.29,1590.02,1409.73,14.62,21.61,553.63,2388.07,9045.01,1.3,47.49,520.85,2388.13,8124.74,8.4406,0.03,393,2388,100.0,38.77,23.3292,2,3
44095,210,78,0.0008,0.0009,100.0,518.67,642.76,1579.89,1403.05,14.62,21.61,553.63,2388.14,9043.65,1.3,47.53,521.32,2388.15,8128.7,8.4298,0.03,394,2388,100.0,38.89,23.2914,2,3
44134,210,117,0.0016,0.0,100.0,518.67,642.7,1592.78,1403.59,14.62,21.61,553.29,2388.13,9047.93,1.3,47.68,521.54,2388.16,8131.47,8.4206,0.03,392,2388,100.0,39.02,23.3083,3,3
44145,210,128,0.0025,0.002,100.0,518.67,642.52,1583.26,1411.2,14.62,21.61,553.71,2388.13,9052.69,1.3,47.46,521.27,2388.09,8133.34,8.4478,0.03,392,2388,100.0,38.9,23.2867,3,3
44149,210,132,0.0008,0.0,100.0,518.67,642.64,1589.6,1415.25,14.62,21.61,553.55,2388.15,9043.97,1.3,47.53,521.56,2388.1,8131.55,8.4584,0.03,393,2388,100.0,38.75,23.3047,3,3
44154,210,137,0.0029,0.0014,100.0,518.67,642.81,1598.17,1413.76,14.62,21.61,553.93,2388.15,9060.83,1.3,47.76,521.66,2388.14,8135.57,8.4135,0.03,394,2388,100.0,38.81,23.2948,3,3
44159,210,142,0.0013,0.0,100.0,518.67,642.97,1590.98,1404.28,14.62,21.61,552.82,2388.1,9054.09,1.3,47.39,521.11,2388.14,8128.91,8.4606,0.03,395,2388,100.0,38.74,23.2085,3,3
44160,210,143,0.0024,0.0,100.0,518.67,642.85,1586.8,1417.96,14.62,21.61,552.9,2388.16,9056.14,1.3,47.51,521.48,2388.15,8135.96,8.4364,0.03,394,2388,100.0,38.78,23.3423,3,3
44164,210,147,0.0023,0.0,100.0,518.67,642.44,1593.4,1412.94,14.62,21.61,553.02,2388.08,9051.2,1.3,47.65,520.81,2388.1,8131.95,8.4326,0.03,394,2388,100.0,38.71,23.3258,3,3
44175,210,158,0.0004,0.0,100.0,518.67,642.55,1594.81,1411.28,14.62,21.61,552.69,2388.1,9058.17,1.3,47.57,520.97,2388.13,8135.74,8.4473,0.03,393,2388,100.0,38.64,23.286,3,3
44176,210,159,0.0022,0.0002,100.0,518.67,642.74,1596.34,1406.49,14.62,21.61,553.23,2388.13,9059.69,1.3,47.61,521.35,2388.14,8134.69,8.4518,0.03,394,2388,100.0,38.6,23.3523,3,3
44179,210,162,0.001,0.0,100.0,518.67,642.93,1592.59,1411.85,14.62,21.61,552.97,2388.14,9065.88,1.3,47.67,520.96,2388.1,8132.29,8.4485,0.03,394,2388,100.0,38.64,23.2178,3,3
44183,210,166,0.0014,0.0,100.0,518.67,642.59,1591.49,1410.79,14.62,21.61,552.27,2388.18,9060.62,1.3,47.71,520.99,2388.18,8137.44,8.4846,0.03,394,2388,100.0,38.76,23.1607,3,3
44186,210,169,0.0023,0.0003,100.0,518.67,642.15,1589.76,1416.82,14.62,21.61,553.0,2388.19,9067.0,1.3,47.78,520.73,2388.17,8145.28,8.4712,0.03,394,2388,100.0,38.79,23.1284,3,3
44189,210,172,0.0007,0.0007,100.0,518.67,642.61,1594.34,1412.79,14.62,21.61,552.87,2388.14,9056.01,1.3,47.57,521.24,2388.13,8137.34,8.4408,0.03,394,2388,100.0,38.64,23.0799,3,3
44192,210,175,0.0009,0.0,100.0,518.67,643.06,1593.69,1411.56,14.62,21.61,552.68,2388.17,9062.65,1.3,47.85,521.12,2388.15,8135.25,8.4543,0.03,394,2388,100.0,38.85,23.1984,3,3
44197,210,180,0.0013,0.0,100.0,518.67,643.18,1596.29,1412.28,14.62,21.61,552.04,2388.17,9056.95,1.3,47.76,521.38,2388.09,8139.12,8.4868,0.03,395,2388,100.0,38.8,23.2379,3,3
44206,210,189,0.0027,0.0013,100.0,518.67,643.1,1593.38,1417.07,14.62,21.61,552.54,2388.15,9067.81,1.3,47.85,521.02,2388.19,8144.07,8.4719,0.03,394,2388,100.0,38.74,23.289,4,3
44208,210,191,0.0024,0.0,100.0,518.67,643.77,1592.57,1413.82,14.62,21.61,552.18,2388.18,9070.4,1.3,47.82,520.58,2388.14,8144.17,8.4468,0.03,396,2388,100.0,38.82,23.1462,4,3
44213,210,196,0.0019,0.0002,100.0,518.67,643.03,1595.2,1427.97,14.62,21.61,552.58,2388.16,9080.06,1.3,47.91,520.61,2388.17,8149.44,8.4803,0.03,395,2388,100.0,38.56,23.0898,4,3
44216,210,199,0.0028,0.0,100.0,518.67,643.52,1599.73,1417.71,14.62,21.61,552.04,2388.18,9080.4,1.3,47.78,520.83,2388.13,8151.6,8.5098,0.03,394,2388,100.0,38.62,23.1604,4,3
44220,210,203,0.0004,0.0,100.0,518.67,643.43,1588.77,1419.46,14.62,21.61,552.68,2388.19,9076.93,1.3,47.97,520.14,2388.18,8152.38,8.4822,0.03,394,2388,100.0,38.61,23.1631,4,3
44227,210,210,0.0024,0.001,100.0,518.67,643.53,1595.07,1425.45,14.62,21.61,552.06,2388.19,9085.42,1.3,47.98,519.98,2388.21,8152.34,8.5115,0.03,396,2388,100.0,38.57,23.1119,4,3
44229,210,212,0.0027,0.0,100.0,518.67,643.6,1598.68,1421.68,14.62,21.61,551.58,2388.14,9083.51,1.3,47.87,519.83,2388.16,8157.87,8.5124,0.03,395,2388,100.0,38.56,23.1144,4,3
44237,210,220,0.0005,0.0003,100.0,518.67,643.26,1600.6,1427.32,14.62,21.61,552.17,2388.17,9100.2,1.3,48.0,520.54,2388.14,8163.46,8.5261,0.03,395,2388,100.0,38.52,23.152,4,3
44253,211,3,0.0023,0.0,100.0,518.67,642.18,1587.92,1396.5,14.62,21.6,554.23,2388.02,9046.64,1.3,47.31,522.51,2388.0,8130.01,8.4003,0.03,391,2388,100.0,38.84,23.2821,1,3
44255,211,5,0.0011,0.0,100.0,518.67,641.95,1579.77,1397.9,14.62,21.61,553.58,2388.02,9045.83,1.3,47.32,522.19,2387.99,8135.56,8.3642,0.03,391,2388,100.0,38.94,23.3584,1,3
44259,211,9,0.0019,0.0,100.0,518.67,642.36,1582.97,1396.21,14.62,21.61,554.35,2388.03,9053.53,1.3,47.14,521.94,2388.04,8125.96,8.4282,0.03,391,2388,100.0,38.94,23.371,1,3
44261,211,11,0.0026,0.0002,100.0,518.67,642.05,1583.28,1393.88,14.62,21.61,553.91,2388.03,9056.44,1.3,47.2,522.49,2388.07,8136.76,8.3969,0.03,392,2388,100.0,39.11,23.3425,1,3
44265,211,15,0.0014,0.0,100.0,518.67,642.29,1580.46,1404.25,14.62,21.61,554.09,2388.03,9054.56,1.3,47.32,521.85,2388.06,8138.21,8.4281,0.03,392,2388,100.0,38.96,23.3256,2,3
44267,211,17,0.0001,0.0004,100.0,518.67,641.76,1588.1,1405.45,14.62,21.61,554.92,2388.05,9054.06,1.3,47.23,522.63,2387.98,8132.44,8.4024,0.03,391,2388,100.0,39.01,23.4095,2,3
44288,211,38,0.0006,0.0,100.0,518.67,642.47,1580.76,1400.12,14.62,21.61,553.81,2388.01,9049.58,1.3,47.34,522.13,2388.03,8128.2,8.4138,0.03,391,2388,100.0,39.06,23.4087,2,3
44292,211,42,0.0003,0.0013,100.0,518.67,642.22,1584.57,1399.61,14.62,21.61,554.3,2388.03,9053.84,1.3,47.29,522.44,2388.07,8135.28,8.387,0.03,391,2388,100.0,39.06,23.4313,2,3
44296,211,46,0.0019,0.0015,100.0,518.67,642.32,1585.44,1403.71,14.62,21.61,555.13,2388.09,9056.24,1.3,47.28,522.78,2388.05,8136.64,8.4008,0.03,392,2388,100.0,38.94,23.4167,2,3
44302,211,52,0.0011,0.0,100.0,518.67,642.08,1588.26,1394.1,14.62,21.61,553.91,2388.03,9052.82,1.3,47.25,522.3,2388.01,8137.77,8.4135,0.03,393,2388,100.0,38.88,23.3223,2,3
44309,211,59,0.0025,0.0012,100.0,518.67,642.32,1584.0,1395.88,14.62,21.61,554.66,2388.06,9061.61,1.3,47.22,522.25,2388.02,8132.79,8.4369,0.03,392,2388,100.0,38.96,23.2677,2,3
44310,211,60,0.0015,0.0,100.0,518.67,642.47,1581.32,1401.24,14.62,21.61,554.25,2388.04,9059.34,1.3,47.29,522.5,2387.99,8132.91,8.4124,0.03,392,2388,100.0,38.87,23.4287,2,3
44312,211,62,0.0017,0.0,100.0,518.67,642.15,1586.04,1401.18,14.62,21.61,553.91,2388.04,9052.11,1.3,47.38,521.74,2388.03,8131.98,8.418,0.03,392,2388,100.0,38.91,23.3272,3,3
44316,211,66,0.0015,0.0,100.0,518.67,642.5,1590.74,1394.43,14.62,21.61,555.11,2387.99,9052.27,1.3,47.22,521.68,2388.01,8135.65,8.41,0.03,392,2388,100.0,38.79,23.5105,3,3
44327,211,77,0.0009,0.0,100.0,518.67,642.5,1590.1,1403.6,14.62,21.61,554.02,2388.08,9057.18,1.3,47.23,521.97,2388.08,8138.44,8.4041,0.03,393,2388,100.0,39.03,23.4778,3,3
44337,211,87,0.0017,0.0,100.0,518.67,642.26,1582.57,1403.25,14.62,21.61,553.38,2388.11,9057.92,1.3,47.3,521.72,2388.06,8135.35,8.3872,0.03,391,2388,100.0,38.95,23.3755,3,3
44339,211,89,0.0008,0.0,100.0,518.67,642.5,1583.57,1399.51,14.62,21.61,553.63,2388.02,9056.08,1.3,47.39,521.96,2388.04,8138.82,8.416,0.03,392,2388,100.0,39.03,23.3209,3,3
44341,211,91,0.0023,0.0,100.0,518.67,641.51,1578.99,1399.04,14.62,21.61,553.91,2388.03,9056.04,1.3,47.29,521.86,2388.05,8139.16,8.4188,0.03,392,2388,100.0,38.95,23.4484,3,3
44354,211,104,0.0018,0.0002,100.0,518.67,642.04,1588.57,1407.38,14.62,21.61,553.5,2388.03,9061.18,1.3,47.23,522.44,2388.07,8144.16,8.404,0.03,392,2388,100.0,38.85,23.3288,3,3
44372,211,122,0.0019,0.0008,100.0,518.67,642.65,1586.98,1408.96,14.62,21.61,554.22,2388.04,9067.9,1.3,47.3,522.39,2388.08,8146.98,8.4176,0.03,392,2388,100.0,38.91,23.3631,3,3
44375,211,125,0.002,0.0016,100.0,518.67,643.04,1588.09,1404.79,14.62,21.61,554.52,2388.04,9066.71,1.3,47.37,522.11,2388.05,8143.18,8.4824,0.03,393,2388,100.0,38.72,23.3946,3,3
44390,211,140,0.0021,0.0,100.0,518.67,642.43,1593.53,1404.2,14.62,21.61,554.46,2388.06,9069.12,1.3,47.4,521.91,2388.09,8151.02,8.4281,0.03,394,2388,100.0,38.86,23.4183,3,3
44394,211,144,0.0003,0.0,100.0,518.67,642.99,1596.79,1402.28,14.62,21.61,553.68,2388.08,9072.14,1.3,47.42,521.81,2388.01,8151.01,8.4383,0.03,391,2388,100.0,39.02,23.3351,3,3
44411,211,161,0.003,0.0,100.0,518.67,642.64,1592.67,1409.27,14.62,21.61,553.43,2388.1,9081.51,1.3,47.62,521.19,2388.1,8157.1,8.4401,0.03,394,2388,100.0,38.77,23.3101,4,3
44412,211,162,0.0018,0.0,100.0,518.67,642.5,1594.98,1414.73,14.62,21.61,553.67,2388.09,9085.51,1.3,47.51,521.24,2388.08,8155.1,8.417,0.03,395,2388,100.0,38.62,23.2535,4,3
44414,211,164,0.0011,0.0018,100.0,518.67,642.54,1593.49,1418.03,14.62,21.61,554.31,2388.04,9088.2,1.3,47.5,521.15,2388.05,8157.97,8.4296,0.03,392,2388,100.0,39.03,23.2407,4,3
44417,211,167,0.0005,0.0,100.0,518.67,642.83,1595.86,1407.31,14.62,21.61,553.78,2388.02,9091.59,1.3,47.42,521.73,2388.09,8161.39,8.45,0.03,393,2388,100.0,38.75,23.3277,4,3
44419,211,169,0.0028,0.0,100.0,518.67,642.78,1594.65,1404.84,14.62,21.61,553.1,2388.05,9087.11,1.3,47.47,521.27,2388.09,8165.4,8.4407,0.03,395,2388,100.0,38.86,23.1798,4,3
44433,211,183,0.0009,0.0002,100.0,518.67,642.76,1597.8,1413.4,14.62,21.61,553.44,2388.12,9096.31,1.3,47.76,521.37,2388.1,8175.46,8.4376,0.03,394,2388,100.0,38.65,23.2921,4,3
44436,211,186,0.0022,0.0,100.0,518.67,643.53,1595.24,1415.78,14.62,21.61,553.24,2388.04,9109.13,1.3,47.7,520.98,2388.1,8174.09,8.4677,0.03,395,2388,100.0,38.67,23.2278,4,3
44437,211,187,0.0007,0.0,100.0,518.67,643.22,1600.68,1412.14,14.62,21.61,552.72,2388.1,9107.06,1.3,47.85,521.74,2388.08,8182.21,8.4966,0.03,393,2388,100.0,38.71,23.2516,4,3
44447,211,197,0.0014,0.0,100.0,518.67,643.57,1594.99,1416.02,14.62,21.61,552.79,2388.13,9122.6,1.3,47.72,520.79,2388.12,8187.61,8.4807,0.03,394,2388,100.0,38.58,23.2452,4,3
44464,212,3,0.0025,0.0015,100.0,518.67,642.92,1594.07,1403.0,14.62,21.61,553.82,2388.09,9046.06,1.3,47.5,521.08,2388.13,8133.06,8.4295,0.03,391,2388,100.0,38.92,23.3065,1,3
44465,212,4,0.0014,0.001,100.0,518.67,642.84,1589.04,1417.53,14.62,21.61,552.65,2388.09,9060.0,1.3,47.66,521.88,2388.09,8128.0,8.4803,0.03,392,2388,100.0,38.73,23.4047,1,3
44467,212,6,0.003,0.0,100.0,518.67,643.02,1591.11,1408.42,14.62,21.61,554.06,2388.14,9051.77,1.3,47.47,521.92,2388.07,8130.74,8.3809,0.03,392,2388,100.0,38.72,23.317,1,3
44468,212,7,0.0028,0.0,100.0,518.67,642.41,1593.67,1403.35,14.62,21.61,553.14,2388.13,9053.06,1.3,47.61,521.64,2388.1,8134.38,8.4157,0.03,392,2388,100.0,38.72,23.2494,1,3
44469,212,8,0.0019,0.0,100.0,518.67,643.03,1580.15,1400.98,14.62,21.61,553.35,2388.14,9045.7,1.3,47.28,521.71,2388.08,8131.9,8.4605,0.03,395,2388,100.0,38.76,23.3349,1,3
44472,212,11,0.0018,0.0,100.0,518.67,642.37,1591.07,1402.08,14.62,21.61,552.92,2388.12,9048.43,1.3,47.52,521.88,2388.07,8129.14,8.4415,0.03,395,2388,100.0,38.93,23.3333,1,3
44477,212,16,0.002,0.0,100.0,518.67,642.36,1594.07,1399.94,14.62,21.61,553.28,2388.06,9044.27,1.3,47.33,521.96,2388.06,8133.95,8.4299,0.03,393,2388,100.0,38.85,23.3161,1,3
44482,212,21,0.002,0.0,100.0,518.67,642.24,1593.49,1408.98,14.62,21.61,553.44,2388.08,9048.57,1.3,47.48,522.03,2388.07,8132.83,8.4195,0.03,392,2388,100.0,38.84,23.2668,1,3
44483,212,22,0.0024,0.0,100.0,518.67,642.51,1588.65,1403.08,14.62,21.61,553.34,2388.14,9056.59,1.3,47.39,521.73,2388.13,8127.19,8.4664,0.03,393,2388,100.0,38.81,23.3135,1,3
44487,212,26,0.0027,0.0,100.0,518.67,642.72,1589.26,1404.21,14.62,21.61,552.84,2388.17,9049.67,1.3,47.32,521.48,2388.15,8123.87,8.4239,0.03,393,2388,100.0,38.95,23.263,1,3
44488,212,27,0.0021,0.0006,100.0,518.67,643.02,1593.15,1406.73,14.62,21.61,553.8,2388.14,9048.53,1.3,47.53,521.4,2388.13,8128.35,8.4195,0.03,393,2388,100.0,38.9,23.2879,1,3
44490,212,29,0.0008,0.0,100.0,518.67,642.54,1592.36,1410.88,14.62,21.61,553.12,2388.14,9054.05,1.3,47.47,521.79,2388.11,8135.07,8.4113,0.03,392,2388,100.0,38.68,23.3257,1,3
44496,212,35,0.0002,0.0003,100.0,518.67,643.24,1589.02,1406.65,14.62,21.61,553.05,2388.08,9044.64,1.3,47.47,521.99,2388.18,8130.89,8.4204,0.03,394,2388,100.0,38.64,23.1917,1,3
44500,212,39,0.0005,0.0016,100.0,518.67,642.78,1586.05,1410.05,14.62,21.61,553.54,2388.11,9050.24,1.3,47.48,521.17,2388.07,8121.36,8.4197,0.03,392,2388,100.0,38.86,23.2563,1,3
44519,212,58,0.0026,0.0,100.0,518.67,642.63,1597.19,1409.36,14.62,21.61,553.62,2388.08,9048.28,1.3,47.52,521.31,2388.17,8128.71,8.4552,0.03,392,2388,100.0,38.87,23.3041,1,3
44523,212,62,0.0016,0.0,100.0,518.67,642.19,1589.55,1407.7,14.62,21.61,552.92,2388.13,9050.39,1.3,47.53,521.3,2388.14,8135.24,8.4214,0.03,394,2388,100.0,38.89,23.3776,1,3
44532,212,71,0.0008,0.0011,100.0,518.67,642.74,1583.5,1404.46,14.62,21.61,553.22,2388.13,9050.55,1.3,47.54,522.11,2388.11,8130.14,8.4493,0.03,395,2388,100.0,38.81,23.157,1,3
44533,212,72,0.0006,0.0019,100.0,518.67,642.53,1584.19,1400.23,14.62,21.61,553.07,2388.1,9050.89,1.3,47.57,521.16,2388.06,8133.61,8.4548,0.03,394,2388,100.0,38.85,23.3499,1,3
44534,212,73,0.0024,0.0013,100.0,518.67,642.78,1585.93,1414.12,14.62,21.61,553.24,2388.12,9053.53,1.3,47.49,521.2,2388.13,8131.29,8.4421,0.03,393,2388,100.0,38.77,23.2562,1,3
44543,212,82,0.0028,0.0,100.0,518.67,642.86,1591.0,1407.96,14.62,21.61,553.12,2388.12,9051.52,1.3,47.58,521.07,2388.09,8130.52,8.4635,0.03,393,2388,100.0,38.93,23.3754,2,3
44551,212,90,0.0014,0.001,100.0,518.67,642.24,1588.4,1407.27,14.62,21.61,553.95,2388.1,9044.71,1.3,47.8,521.04,2388.14,8131.31,8.4522,0.03,392,2388,100.0,38.9,23.3051,2,3
44554,212,93,0.0021,0.0,100.0,518.67,642.74,1581.28,1403.67,14.62,21.61,553.09,2388.08,9051.44,1.3,47.62,521.17,2388.09,8127.58,8.4502,0.03,392,2388,100.0,38.69,23.4265,2,3
44558,212,97,0.0017,0.0,100.0,518.67,642.91,1588.81,1403.43,14.62,21.61,554.5,2388.13,9060.96,1.3,47.47,521.28,2388.08,8131.75,8.4666,0.03,395,2388,100.0,38.9,23.2426,2,3
44561,212,100,0.0023,0.0,100.0,518.67,642.7,1588.55,1410.4,14.62,21.61,553.45,2388.1,9045.25,1.3,47.34,521.5,2388.06,8131.45,8.4793,0.03,392,2388,100.0,38.8,23.2934,2,3
44567,212,106,0.0027,0.0,100.0,518.67,642.33,1593.14,1407.77,14.62,21.61,552.48,2388.14,9050.86,1.3,47.76,521.24,2388.09,8129.04,8.4605,0.03,393,2388,100.0,38.81,23.2052,2,3
44576,212,115,0.0026,0.0,100.0,518.67,642.9,1589.94,1411.41,14.62,21.61,552.53,2388.12,9052.43,1.3,47.52,521.16,2388.15,8128.35,8.4455,0.03,393,2388,100.0,38.73,23.1341,2,3
44582,212,121,0.0027,0.001,100.0,518.67,642.54,1591.7,1412.17,14.62,21.61,553.25,2388.08,9046.57,1.3,47.45,521.32,2388.1,8131.94,8.4527,0.03,394,2388,100.0,38.79,23.195,2,3
44593,212,132,0.0008,0.0011,100.0,518.67,642.52,1590.69,1407.35,14.62,21.61,553.33,2388.12,9052.23,1.3,47.47,521.44,2388.14,8132.56,8.4193,0.03,394,2388,100.0,38.73,23.1896,3,3
44596,212,135,0.0009,0.0,100.0,518.67,642.32,1589.73,1409.81,14.62,21.61,553.14,2388.17,9053.15,1.3,47.7,520.93,2388.11,8128.65,8.4324,0.03,393,2388,100.0,38.79,23.324,3,3
44606,212,145,0.0029,0.0,100.0,518.67,642.73,1596.11,1417.9,14.62,21.61,553.37,2388.19,9059.89,1.3,47.58,520.84,2388.14,8129.08,8.4661,0.03,393,2388,100.0,38.77,23.185,3,3
44610,212,149,0.0025,0.0002,100.0,518.67,642.23,1592.89,1411.37,14.62,21.61,553.2,2388.13,9054.93,1.3,47.69,520.96,2388.17,8127.26,8.4805,0.03,392,2388,100.0,38.55,23.2773,3,3
44614,212,153,0.0018,0.0,100.0,518.67,643.0,1601.27,1410.27,14.62,21.61,552.92,2388.06,9054.75,1.3,47.69,520.92,2388.14,8134.94,8.4491,0.03,394,2388,100.0,38.89,23.2519,3,3
44623,212,162,0.0021,0.0,100.0,518.67,642.79,1593.65,1418.5,14.62,21.61,551.91,2388.16,9051.82,1.3,47.54,521.18,2388.11,8132.62,8.4359,0.03,392,2388,100.0,38.63,23.2291,3,3
44633,212,172,0.0003,0.0007,100.0,518.67,642.66,1593.72,1412.36,14.62,21.61,553.49,2388.12,9052.49,1.3,47.57,520.52,2388.12,8134.99,8.4195,0.03,393,2388,100.0,38.78,23.3774,3,3
44646,212,185,0.0017,0.001,100.0,518.67,642.65,1587.82,1414.48,14.62,21.61,553.2,2388.18,9062.01,1.3,47.74,521.37,2388.19,8132.75,8.494,0.03,394,2388,100.0,38.8,23.2093,3,3
44655,212,194,0.0009,0.0013,100.0,518.67,642.42,1596.72,1411.98,14.62,21.61,553.09,2388.18,9051.37,1.3,47.67,521.01,2388.16,8131.28,8.4579,0.03,394,2388,100.0,38.76,23.1407,3,3
44660,212,199,0.0005,0.0,100.0,518.67,642.88,1597.06,1417.47,14.62,21.61,552.81,2388.13,9044.37,1.3,47.85,521.11,2388.13,8130.93,8.4531,0.03,395,2388,100.0,38.73,23.2952,3,3
44661,212,200,0.0,0.001,100.0,518.67,643.2,1589.45,1414.3,14.62,21.61,552.46,2388.16,9054.36,1.3,47.82,520.91,2388.15,8136.53,8.4539,0.03,394,2388,100.0,38.83,23.2486,3,3
44667,212,206,0.0002,0.0,100.0,518.67,642.79,1586.94,1413.11,14.62,21.61,553.11,2388.13,9051.56,1.3,47.75,520.92,2388.16,8132.36,8.4459,0.03,394,2388,100.0,38.74,23.2401,3,3
44694,212,233,0.0,0.0,100.0,518.67,642.95,1602.65,1415.02,14.62,21.61,551.61,2388.21,9057.98,1.3,47.83,520.0,2388.18,8137.25,8.4591,0.03,394,2388,100.0,38.67,23.1633,4,3
44696,212,235,0.0015,0.0,100.0,518.67,643.37,1596.26,1414.91,14.62,21.61,552.2,2388.22,9060.46,1.3,48.03,520.48,2388.21,8132.02,8.4401,0.03,395,2388,100.0,38.61,23.1365,4,3
44704,212,243,0.0011,0.0,100.0,518.67,643.67,1590.27,1423.28,14.62,21.61,552.2,2388.16,9058.4,1.3,47.88,519.98,2388.24,8130.68,8.4911,0.03,396,2388,100.0,38.53,23.2024,4,3
44715,212,254,0.0014,0.0003,100.0,518.67,643.33,1598.14,1425.06,14.62,21.61,551.61,2388.16,9054.03,1.3,47.84,520.32,2388.2,8136.17,8.5037,0.03,395,2388,100.0,38.52,23.1052,4,3
44720,212,259,0.0013,0.0004,100.0,518.67,643.82,1592.46,1425.07,14.62,21.61,552.23,2388.16,9058.44,1.3,48.03,520.48,2388.2,8131.8,8.5089,0.03,394,2388,100.0,38.44,23.1919,4,3
44722,212,261,0.0019,0.0016,100.0,518.67,643.05,1600.23,1419.09,14.62,21.61,551.44,2388.22,9055.94,1.3,48.1,520.32,2388.2,8129.16,8.5172,0.03,396,2388,100.0,38.64,23.1102,4,3
